ein,company_name,city,state,country,deductability_code,efile,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509,...247,...248,...249,...250,...251
450521156,Lakeville City Ballet,Lakeville,MN,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,21,0,N,13,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,32723,0,0,0,0,70438,NA,146888,NA,29803,NA,800,NA,0,NA,0,0,177491,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,246,1779,14209,7245,6964,NA,0,NA,0,NA,0,0,0,256749,0,0,0,0,31000,0,128071,0,0,13177,0,750,1685,0,0,0,62587,32281,12828,0,73,23696,0,0,3787,0,0,0,10312,37228,6295,1985,1489,0,2202,369446,0,142294,0,0,0,0,0,0,0,0,0,0,0,0,0,142294,0,0,0,0,0,0,0,0,33223,33223,0,0,0,0,0,0,109071,142294,07,0,0,340261,0,0,340261,0,340261,340261,635,0,51400,392296,757748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
363045588,Le Ballet Petit Guild Inc.,Chicago,IL,United States,PC,E,202007,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,N,21,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,33629,711120,7656,711120,303581,NA,0,NA,0,NA,0,0,311237,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,345023,0,0,0,0,0,0,138436,0,0,0,0,0,0,0,0,0,0,102,0,0,0,61315,0,0,0,0,0,947,2997,36869,18746,6648,5609,0,23473,295142,310309,0,0,0,0,0,0,0,0,3495,0,0,0,0,0,313804,0,0,0,0,0,0,0,0,0,0,0,0,0,313804,0,0,313804,313804,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
061605067,Les Ballets Grandiva Ltd.,New York,NY,United States,PC,E,201909,03,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,540,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,38000,0,0,12096,50096,-49836,0,0,0,0,0,-49836,260,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,1640,NA,NA,NA,NA,NA
132813806,Les Ballets Trockadero De Monte Carlo Inc.,New York,NY,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3,0,Y,26,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,203320,0,0,1,1,115237,711120,1180552,711190,7285,NA,0,NA,0,NA,0,0,1187837,21912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34550,22519,12031,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,1337017,0,0,0,0,143260,0,599332,0,0,69777,56384,8514,18927,0,61887,0,0,5544,8375,0,0,0,139590,0,0,0,0,0,47569,67429,22883,15000,53439,0,8612,1326522,357941,0,0,59848,0,0,0,0,0,0,0,0,0,0,444700,862489,31056,0,0,0,0,0,0,0,55537,86593,0,0,0,0,0,775896,775896,862489,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197039,5677720,0,0,0,5874759,0,0,0,5874759,5874759,55801,0,55801,0,0,5930560,NA,NA,NA,NA,NA
470729473,Lincoln Midwest Ballet Company,Lincoln,NE,United States,PC,E,202005,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,23,0,Y,1,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,30444,711110,197296,711110,13485,711110,10600,NA,0,NA,0,0,221381,17392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4554,2432,2122,0,0,0,25424,15679,9745,711110,188,511190,686,NA,0,0,874,281958,0,0,0,0,0,0,12369,0,0,946,20694,0,600,0,0,3062,105154,14022,24660,0,0,57243,10281,0,0,0,0,7674,3443,4474,0,0,0,0,0,264622,1365,405574,0,0,0,0,0,0,10093,16072,0,0,0,0,0,433104,105,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,432999,433104,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134131,1296514,0,0,0,1430645,0,0,0,1430645,1430645,125883,0,125883,1985,1740,1560253,NA,NA,NA,NA,NA
751513773,Lone Star Ballet Inc.,Amarillo,TX,United States,PC,E,201905,03,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,51,0,Y,9,Y,N,N,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,95000,0,0,0,0,515234,711120,246146,711120,327353,711120,73780,711120,47900,711120,87440,0,782619,53968,0,0,0,0,0,0,0,0,0,1316810,0,1276207,0,40603,0,40603,40562,110888,-70326,0,0,0,101691,33338,68353,711120,31365,NA,0,NA,0,0,31365,1421816,0,31966,0,0,95000,0,234825,0,18850,25614,0,0,9600,0,0,8698,1100,101155,18604,0,0,56553,16590,0,0,7964,0,63283,21975,270609,90047,156169,50199,0,180222,1459023,-11668,127974,0,43879,0,0,0,23905,3418,1099954,1672148,0,0,0,2830,2962440,103286,0,109200,0,0,0,173472,0,0,385958,1076482,0,1500000,0,0,0,2576482,2962440,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521077,3976038,150081,0,0,6647196,39125,0,39125,6608071,6647196,317449,0,317449,0,30823,6995468,NA,NA,NA,NA,NA
201819852,Los Angeles Ballet Inc.,Los Angeles,CA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,20,0,N,52,Y,N,N,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,238035,0,21724,0,0,1913153,711120,1560817,NA,0,NA,0,NA,0,NA,0,0,1560817,0,0,0,100180,0,0,0,100180,0,100180,0,0,0,0,0,0,0,334181,275391,58790,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,3632940,0,0,0,0,228804,0,957012,0,134590,127227,300,595,29767,0,0,0,0,196738,26013,49003,0,206442,4852,0,0,29277,0,31348,82597,1018283,119743,84422,44451,0,3854,3375318,52849,74,0,2814,0,0,0,0,0,102312,0,0,0,0,27567,185616,236174,0,934,0,0,84830,0,400000,0,721938,-598496,62174,0,0,0,0,-536322,185616,07,0,0,8217346,0,0,8217346,1697036,6520310,8217346,495569,0,0,8712915,8132390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
202320816,Los Gatos Ballet Foundation,Los Gatos,CA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,6,0,Y,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,73965,0,0,0,34715,711120,170585,711120,78567,NA,0,NA,0,NA,0,0,249152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13151,6578,6573,0,0,0,42403,29213,13190,NA,0,NA,0,NA,0,0,0,303630,0,0,0,0,0,0,0,0,0,0,0,0,3722,0,0,0,0,18276,55,0,0,33579,0,0,0,0,0,0,0,284695,1365,0,0,0,0,341692,107831,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,152831,3952,0,0,0,0,0,0,50000,0,53952,98879,0,0,0,0,0,98879,152831,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182018,1267644,0,0,0,1449662,0,0,0,1449662,1449662,0,0,0,0,0,1449662,NA,NA,NA,NA,NA
382957144,Macomb Ballet Company,Shelby Twp,MI,United States,PC,E,201908,03,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,5690,NA,104412,NA,28221,NA,0,NA,0,NA,0,0,132633,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28059,5525,22534,34626,2800,31826,3031,3764,-733,NA,0,NA,0,NA,0,0,0,191955,0,0,0,0,0,0,0,0,0,0,5000,0,739,0,0,0,0,5409,10922,1990,0,30239,0,0,0,0,0,0,2151,53263,31418,12851,1697,0,2452,158131,29797,32491,0,0,0,0,0,0,0,0,0,0,0,0,0,62288,0,0,0,0,0,0,0,0,0,0,62288,0,0,0,0,0,62288,62288,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15056,679955,0,0,0,695011,0,0,0,695011,695011,0,0,0,73728,0,768739,NA,NA,NA,NA,NA
391387619,Madison Ballet Inc.,Madison,WI,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,27,0,Y,32,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,77431,0,7712,0,0,693043,711120,532204,711120,279458,711120,12386,NA,0,NA,0,0,824048,85822,0,0,24025,0,0,0,24025,0,24025,0,0,0,0,0,0,0,0,0,0,0,0,0,20642,16946,3696,711120,3181,NA,0,NA,0,0,3181,1633815,0,0,0,0,85143,0,182362,0,75721,19874,0,0,22895,0,0,0,0,23743,19800,18305,0,177740,14405,0,0,1545,0,11736,11560,267771,54860,23065,9838,0,12955,1033318,122579,12563,0,25343,0,0,0,0,0,363510,925938,0,0,0,10500,1460433,34578,0,0,0,0,0,0,0,0,34578,1425855,0,0,0,0,0,1425855,1460433,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313973,4136036,31360,0,0,5481369,836866,0,836866,4644503,5481369,678683,0,678683,0,2527,6162579,NA,NA,NA,NA,NA
010420070,Maine State Ballet,Falmouth,ME,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,53,0,N,27,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,93867,0,0,0,0,50953,711120,538791,611600,484502,NA,0,NA,0,NA,0,0,1023293,4,0,0,2189,0,2876,0,-687,0,-687,0,0,0,0,0,0,0,1330,547,783,0,0,0,109681,68720,40961,711120,14680,711120,8225,711120,2797,0,25702,1141009,0,20000,0,0,97240,0,313292,0,54890,31007,0,0,3900,0,0,0,4794,43604,40900,0,0,64070,0,0,0,63273,0,65096,18264,161373,68066,39454,22469,0,0,1111692,52621,23628,0,12694,0,0,0,0,10378,1407898,0,526305,0,18070,0,2051594,174889,0,5989,0,0,0,1366210,0,166950,1714038,337556,0,0,0,0,0,337556,2051594,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409759,4923372,41810,0,0,5374941,21800,0,21800,5353141,5374941,16,0,16,51387,0,5426344,NA,NA,NA,NA,NA
411496909,Mankato Ballet Company,Mankato,MN,United States,PC,E,202008,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,5,0,Y,18,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,112663,NA,41499,NA,250233,NA,0,NA,0,NA,0,0,291732,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,516,0,0,0,15169,0,15169,NA,0,NA,0,NA,0,0,0,420448,0,0,0,0,0,0,189263,0,0,14787,0,0,8450,0,0,0,0,8893,1433,0,0,68443,0,0,0,0,0,9939,3575,30002,7259,3453,3330,0,3227,352054,57678,52048,0,3672,0,0,0,0,0,209534,0,0,0,0,0,322932,12286,0,18052,0,0,0,0,0,43002,73340,0,0,0,0,0,0,249592,322932,08,0,0,275117,0,0,275117,0,275117,275117,405,0,0,275522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
912160315,Marat Daukayev Ballet Theatre Inc.,Los Angeles,CA,United States,PC,E,201812,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,Y,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,73100,711120,132000,NA,0,NA,0,NA,0,NA,0,0,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,205100,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,7164,21,0,0,0,0,0,0,0,0,1542,0,24083,29394,60979,10841,0,70228,204702,86303,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,88440,0,0,0,0,0,2588,0,0,0,2588,0,0,0,0,0,85852,85852,88440,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416272,947774,0,0,0,1364046,0,0,0,1364046,1364046,0,0,0,0,0,1364046,NA,NA,NA,NA,NA
912160315,Marat Daukayev Ballet Theatre Inc.,Los Angeles,CA,United States,PC,E,201912,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,Y,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,177239,711120,123984,NA,0,NA,0,NA,0,NA,0,0,123984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,301223,0,115962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,911,0,0,0,0,0,0,0,0,1439,0,53241,26000,83272,600,0,131708,414033,0,0,0,0,0,0,0,0,22035,698,0,0,0,0,0,22733,6843,0,0,0,0,20000,0,0,0,26843,0,0,0,0,0,-4110,-4110,22733,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505004,874359,0,0,0,1379363,0,0,0,1379363,1379363,0,0,0,0,0,1379363,NA,NA,NA,NA,NA
591923455,Marion Performing Ballet,Ocala,FL,United States,PC,P,201903,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,61374,NA,83401,NA,8634,NA,14154,NA,3809,NA,18283,0,128281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,189655,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,24569,30096,0,0,0,37735,3432,0,0,0,0,10182,1651,14187,26818,16664,20982,20766,0,207482,119528,0,0,0,0,0,0,0,0,56347,0,0,0,0,13780,189655,207482,0,0,0,0,0,0,0,0,207482,0,0,0,0,0,0,-17827,189655,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342084,562039,0,0,0,904123,0,0,0,904123,904123,0,0,0,0,0,904123,NA,NA,NA,NA,NA
520943959,Maryland Youth Ballet Inc.,Silver Spring,MD,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,29,0,Y,71,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,205000,0,0,1,0,304532,711300,1663978,711190,248011,711300,3775,NA,0,NA,0,0,1915764,2172,0,0,10501,0,0,0,10501,0,10501,0,0,0,0,0,0,0,87211,49141,38070,0,0,0,36566,16420,20146,900099,1881,NA,0,NA,0,0,1881,2293066,0,0,0,0,70000,0,1407541,22885,0,113981,0,0,48435,0,0,0,0,19531,33226,0,0,341545,0,0,0,0,0,37499,17070,98196,49059,40745,35031,0,72002,2406746,888079,392817,118383,8351,0,0,0,6224,6076,132314,0,0,0,0,83687,1635931,11700,0,711014,0,0,0,0,0,136727,859441,658107,118383,0,0,0,0,776490,1635931,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424256,9393160,0,0,0,10817416,303170,0,303170,10514246,10817416,58072,0,58072,0,6628,10882116,NA,NA,NA,NA,NA
680037489,Mendocino Ballet,Ukiah,CA,United States,PC,E,202006,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,0,N,3,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,12197,NA,115751,NA,49719,NA,33,NA,18,NA,0,0,165521,38,0,0,411,0,0,0,411,0,411,0,0,0,0,0,0,0,21620,15151,6469,0,0,0,7700,5158,2542,NA,0,NA,0,NA,0,0,0,187178,0,0,0,0,0,0,108526,0,0,0,0,0,300,0,0,0,0,1263,5995,0,0,15605,0,0,0,0,0,4879,11617,23706,5276,3406,3300,0,7817,191690,66913,7288,0,3409,0,0,0,8997,0,158519,0,0,0,0,497,245623,12795,0,0,0,0,0,120152,0,0,132947,0,0,0,0,0,0,112676,245623,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28604,988413,99227,0,0,1116244,0,0,0,1116244,1116244,2137,0,2137,0,0,1118381,NA,NA,NA,NA,NA
452461068,Menlowe Ballet,Menlo Park,CA,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,50,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,34000,0,0,0,0,93234,900099,198891,900099,18350,900099,6750,900099,4520,NA,0,0,228511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655,3779,876,NA,0,NA,0,NA,0,0,0,322621,0,0,0,0,34000,0,0,0,0,0,0,0,4595,0,0,0,53511,20549,5712,3327,0,14400,0,0,0,0,0,323,4020,201622,90495,12351,6913,0,4376,456194,236347,0,0,0,0,0,0,0,0,808,0,0,0,0,0,237155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921,229234,237155,237155,07,0,0,1322549,0,0,1322549,502688,819861,1322549,0,0,0,1322549,1286368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
233075035,Metropolitan Ballet Company,Jenkintown,PA,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,2,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,135811,NA,33119,NA,16643,NA,4425,NA,3850,NA,1855,2010,61902,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32327,1849,30478,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,229224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42164,5884,2108,849,0,11608,20,0,0,0,0,0,1427,85934,62929,4310,2923,0,2507,222663,99602,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,109602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109602,109602,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648088,300340,0,0,0,948428,0,0,0,948428,948428,1655,0,1655,0,0,950083,NA,NA,NA,NA,NA
